watchers	created_at	assessment	author	editors	revisions	words	unique_references	url	minor_edits	characters	sections	references
0	2008-09-26	ébauche	SK10	40	64	70	1	https://fr.wikipedia.org/wiki/Université_de_l'Oregon	40	512	4	1
0	2007-07-17		71.117.212.66	46	95	66	2	https://he.wikipedia.org/wiki/אוניברסיטת_אורגון	56	847	4	2
0	2020-03-24	???	B.Zsolt	4	17	52	0	https://hu.wikipedia.org/wiki/Oregoni_Egyetem	7	403	5	0
0	2007-05-13		Danu Widjajanto	22	35	81	4	https://id.wikipedia.org/wiki/Universitas_Oregon	29	636	2	4
0	2013-01-26		Merson	20	40	533	5	https://it.wikipedia.org/wiki/Università_dell'Oregon	17	3503	7	5
0	2005-04-17		67.171.235.165	97	165	160	5	https://ja.wikipedia.org/wiki/オレゴン大学	45	4895	28	7
0	2009-08-23		121.137.61.218	33	79	466	13	https://ko.wikipedia.org/wiki/오리건_대학교	44	4912	17	13
0	2009-03-19		Maniago	23	29	207	0	https://nl.wikipedia.org/wiki/Universiteit_van_Oregon	20	1328	4	0
0	2008-05-02		Bjoertvedt	24	46	126	8	https://no.wikipedia.org/wiki/University_of_Oregon	32	898	2	8
0	2010-01-27		Powerek38	22	34	125	1	https://pl.wikipedia.org/wiki/Uniwersytet_Oregonu	23	930	3	1
0	2014-12-04		Kaktus Kid	5	7	44	0	https://pt.wikipedia.org/wiki/Universidade_de_Oregon	2	277	2	0
0	2010-06-06		Majuro	28	44	243	4	https://ru.wikipedia.org/wiki/Орегонский_университет	18	3466	5	6
0	2009-01-16		Only	30	45	61	4	https://simple.wikipedia.org/wiki/University_of_Oregon	33	878	1	4
0	2008-04-24		Werklorum	19	30	46	3	https://ta.wikipedia.org/wiki/ஓரிகன்_பல்கலைக்கழகம்	23	1108	2	3
0	2006-04-16		Manop	28	43	39	1	https://th.wikipedia.org/wiki/มหาวิทยาลัยออริกอน	36	1409	2	1
0	2016-08-24		Isko1901	4	6	239	10	https://tl.wikipedia.org/wiki/Unibersidad_ng_Oregon	1	1676	2	10
0	2010-04-15		Hrystiv	18	35	69	9	https://uk.wikipedia.org/wiki/Університет_Орегону	21	840	4	9
0	2018-02-22		Obaid-bot	6	7	61	1	https://ur.wikipedia.org/wiki/یونیورسٹی_آف_اوریگون	6	595	2	1
0	2007-10-29		Magnifier	32	50	165	7	https://vi.wikipedia.org/wiki/Đại_học_Oregon	39	1016	2	7
0	2008-12-16		BDlinds	71	152	12	17	https://zh.wikipedia.org/wiki/俄勒岡大學	36	1034	5	19
0	2020-05-23		Macaopeople	2	3	3	0	https://zh-yue.wikipedia.org/wiki/俄勒岡大學	1	109	2	0
75	2003-08-15	B	Ark30inf	901	1917	6926	146	https://en.wikipedia.org/wiki/University_of_Arkansas	340	43305	34	198
0	2018-10-12	بذرة	Mr. Ibrahem	5	25	53	9	https://ar.wikipedia.org/wiki/جامعة_أركنساس	18	555	1	11
0	2020-11-29		Ghaly	4	5	22	3	https://arz.wikipedia.org/wiki/جامعة_اركانسو	2	214	4	4
0	2017-09-02		Maxeeder	2	11	69	0	https://azb.wikipedia.org/wiki/آرکانزاس_بیلیم‌یوردو	8	891	3	0
0	2019-06-18		Missngno	6	7	107	2	https://ca.wikipedia.org/wiki/Universitat_d'Arkansas	5	745	2	2
0	2006-08-31		84.175.81.94	42	64	200	2	https://de.wikipedia.org/wiki/University_of_Arkansas	32	1654	7	2
0	2013-11-09		Kani	5	9	45	1	https://eo.wikipedia.org/wiki/Universitato_de_Arkansaso	4	316	3	1
0	2010-05-31		Poco a poco	20	31	164	0	https://es.wikipedia.org/wiki/Universidad_de_Arkansas	18	1048	7	0
0	2019-06-18		Estopedist1	2	2	24	0	https://et.wikipedia.org/wiki/Arkansase_Ülikool	1	189	2	0
0	2007-09-02		زرشک	32	78	971	24	https://fa.wikipedia.org/wiki/دانشگاه_آرکانزاس	46	9519	11	25
0	2006-03-12		Donut	31	39	130	1	https://fi.wikipedia.org/wiki/Arkansas’n_yliopisto	27	1087	4	1
0	2007-08-24	ébauche	83.154.19.181	31	37	134	0	https://fr.wikipedia.org/wiki/Université_de_l'Arkansas	26	982	2	0
0	2008-02-25		72.204.123.239	33	57	81	2	https://it.wikipedia.org/wiki/Università_dell'Arkansas	29	560	3	4
0	2007-12-27		矢沢健悟	58	170	75	0	https://ja.wikipedia.org/wiki/アーカンソー大学	34	9579	17	0
0	2011-07-26		Jaehyeongsim	13	38	478	0	https://ko.wikipedia.org/wiki/아칸소_대학교	18	5494	1	0
0	2012-06-11		Merche td	6	12	104	0	https://nl.wikipedia.org/wiki/Universiteit_van_Arkansas	3	699	5	0
0	2008-04-05		Bjoertvedt	19	55	182	0	https://no.wikipedia.org/wiki/University_of_Arkansas	23	1192	1	0
0	2011-06-01		Érico	13	17	533	18	https://pt.wikipedia.org/wiki/Universidade_do_Arkansas	7	3654	2	19
0	2022-02-25		Kubat Seiitov	5	16	567	20	https://ru.wikipedia.org/wiki/Университет_Арканзаса	7	8019	6	24
0	2011-03-02		KingRaven44	15	17	65	0	https://simple.wikipedia.org/wiki/University_of_Arkansas	11	412	2	0
0	2015-09-14		Eriass2	7	7	77	4	https://sv.wikipedia.org/wiki/University_of_Arkansas	3	564	3	4
0	2008-04-01		Werklorum	14	16	41	1	https://ta.wikipedia.org/wiki/ஆர்கன்சா_பல்கலைக்கழகம்	12	1098	5	1
0	2010-02-24		Mattis	10	37	42	7	https://th.wikipedia.org/wiki/มหาวิทยาลัยอาร์คันซอ	18	1693	4	7
0	2016-08-01		Isko1901	4	6	179	8	https://tl.wikipedia.org/wiki/Unibersidad_ng_Arkansas	1	1235	1	8
0	2014-02-17		Ehlla	6	11	84	20	https://uk.wikipedia.org/wiki/Університет_Арканзасу	4	1137	2	20
0	2017-02-06		Obaid-bot	9	15	61	1	https://ur.wikipedia.org/wiki/یونیورسٹی_آف_آرکنساس	14	573	2	1
0	2015-06-19		113.20.118.196	13	32	206	12	https://vi.wikipedia.org/wiki/Đại_học_Arkansas	15	1319	2	15
0	2014-10-13		Kuailong	9	24	17	26	https://zh.wikipedia.org/wiki/阿肯色大学	2	1185	5	30
119	2004-02-18	B	Robin Patterson	949	1823	8597	190	https://en.wikipedia.org/wiki/Colorado_State_University	424	57677	56	223
0	2020-02-17		Weather Top Wizard	5	11	97	0	https://af.wikipedia.org/wiki/Colorado-staatsuniversiteit	0	705	1	0
0	2014-06-21	بذرة	سامي الرحيلي	11	50	110	5	https://ar.wikipedia.org/wiki/جامعة_ولاية_كولورادو	30	1278	3	6
0	2017-09-02		Maxeeder	4	9	72	0	https://azb.wikipedia.org/wiki/کولورادو_ایالتی_بیلیم‌یوردو	5	1011	3	0
0	2012-09-06		Xbosch	18	49	242	2	https://ca.wikipedia.org/wiki/Universitat_Estatal_de_Colorado	41	1584	4	2
0	2009-03-15		Jana Lánová	15	23	57	0	https://cs.wikipedia.org/wiki/Coloradská_státní_univerzita	18	426	4	0
0	2006-07-26		K.warterbeck	37	55	56	0	https://de.wikipedia.org/wiki/Colorado_State_University	29	491	5	0
0	2008-01-08		333	17	22	71	0	https://es.wikipedia.org/wiki/Universidad_Estatal_de_Colorado	13	464	2	0
0	2009-06-23		David angel2004	20	46	497	0	https://fa.wikipedia.org/wiki/دانشگاه_ایالتی_کلرادو	30	4847	3	0
0	2006-04-10	ébauche	194.51.59.242	53	76	179	0	https://fr.wikipedia.org/wiki/Université_d'État_du_Colorado	51	1269	3	0
0	2014-08-11		Ravit	24	46	126	1	https://he.wikipedia.org/wiki/אוניברסיטת_המדינה_של_קולורדו	32	1463	3	1
0	2016-10-28		110.35.10.192	23	84	17	0	https://ko.wikipedia.org/wiki/콜로라도_주립_대학교	10	185	2	0
0	2008-03-30		Ptack	16	27	81	0	https://nl.wikipedia.org/wiki/Colorado_State_University	15	525	2	0
0	2008-01-23		Bjoertvedt	22	32	87	3	https://no.wikipedia.org/wiki/Colorado_State_University	20	604	2	3
0	2020-10-25		2A01:11BF:505:6800:16D:8695:8F8D:435E	4	5	27	1	https://pl.wikipedia.org/wiki/Colorado_State_University	2	199	2	1
0	2007-11-22		Spoladore	15	18	30	1	https://pt.wikipedia.org/wiki/Universidade_Estadual_do_Colorado	15	207	1	1
0	2007-07-31		Isis	18	23	56	1	https://simple.wikipedia.org/wiki/Colorado_State_University	16	402	1	1
0	2009-10-14		Mats33	10	15	45	0	https://sv.wikipedia.org/wiki/Colorado_State_University	9	344	3	0
0	2018-09-12		Isko1901	2	5	106	0	https://tl.wikipedia.org/wiki/Pamantasang_Estatal_ng_Colorado	1	874	0	0
0	2012-05-13		Mcoffsky	16	22	41	6	https://uk.wikipedia.org/wiki/Університет_штату_Колорадо	10	531	5	8
0	2018-02-18		Obaid-bot	6	8	63	1	https://ur.wikipedia.org/wiki/کولوراڈو_اسٹیٹ_یونیورسٹی	6	638	2	1
0	2011-08-19		Peteryhan	18	53	31	15	https://zh.wikipedia.org/wiki/科羅拉多州立大學	21	3715	7	15
223	2002-07-05	C	24.136.40.47	2545	7098	8524	237	https://en.wikipedia.org/wiki/University_of_Florida	1230	56313	62	260
0	2010-07-14	بذرة	Mohamed Ouda	24	58	41	6	https://ar.wikipedia.org/wiki/جامعة_فلوريدا	44	414	2	6
0	2020-01-29		Ghaly	4	7	22	2	https://arz.wikipedia.org/wiki/جامعة_فلوريدا	4	222	4	3
0	2014-08-22		Ilkinhemidov	8	17	71	1	https://az.wikipedia.org/wiki/Florida_Universiteti	1	700	2	1
0	2017-09-02		Maxeeder	3	11	70	6	https://azb.wikipedia.org/wiki/فلوریدا_بیلیم‌یوردو	4	912	2	8
0	2014-01-31		178.124.249.118	5	9	169	0	https://be.wikipedia.org/wiki/Фларыдскі_ўніверсітэт	4	2255	3	0
0	2014-03-23		Adib5271	9	15	9	15	https://bn.wikipedia.org/wiki/ফ্লোরিডা_বিশ্ববিদ্যালয়	5	223	7	16
0	2019-12-05		Missngno	4	5	98	4	https://ca.wikipedia.org/wiki/Universitat_de_Florida	3	645	2	4
0	2006-09-30		Tlusty.martin	34	50	103	4	https://cs.wikipedia.org/wiki/University_of_Florida	42	689	4	4
0	2005-11-23		62.47.210.73	108	167	298	3	https://de.wikipedia.org/wiki/University_of_Florida	90	2327	7	9
0	2013-02-03		Kani	8	11	257	9	https://eo.wikipedia.org/wiki/Universitato_de_Florido	3	1821	2	9
0	2005-11-03		Naconner	92	159	407	3	https://es.wikipedia.org/wiki/Universidad_de_la_Florida	61	2598	9	3
0	2006-04-15		Ladysun	58	148	264	6	https://fa.wikipedia.org/wiki/دانشگاه_فلوریدا	81	2609	10	6
0	2012-07-12		Pajicz	6	8	58	0	https://fi.wikipedia.org/wiki/Floridan_yliopisto	2	522	2	0
0	2006-04-04	ébauche	Deansfa	87	123	579	3	https://fr.wikipedia.org/wiki/Université_de_Floride	74	4182	10	3
0	2015-02-13		Tomtom	19	54	406	3	https://he.wikipedia.org/wiki/אוניברסיטת_פלורידה	27	4849	6	3
0	2008-02-16		141.211.36.221	5	5	0	0	https://hi.wikipedia.org/wiki/फ्लोरिडा_विश्वविद्यालय	3	0	0	0
0	2020-03-24	???	B.Zsolt	2	4	38	0	https://hu.wikipedia.org/wiki/Floridai_Egyetem	0	282	5	0
0	2019-12-20		Mariam Sargsyan 17	5	7	348	14	https://hy.wikipedia.org/wiki/Ֆլորիդայի_համալսարան	2	5566	8	14
0	2019-12-20		Mulyo777	3	4	288	18	https://id.wikipedia.org/wiki/Universitas_Florida	2	2159	2	21
0	2009-08-30		Cessator	11	14	42	0	https://is.wikipedia.org/wiki/Flórída-háskóli	13	312	1	0
0	2007-07-15		161.253.37.233	69	112	1425	28	https://it.wikipedia.org/wiki/Università_della_Florida	63	9551	11	30
0	2005-06-22		218.231.62.253	104	157	16	15	https://ja.wikipedia.org/wiki/フロリダ大学	71	3064	16	16
0	2016-02-27		AliyaTulepova	4	8	291	1	https://kk.wikipedia.org/wiki/Флорида_университеті	2	4343	6	1
0	2009-04-27		정안영민	41	77	690	0	https://ko.wikipedia.org/wiki/플로리다_대학교	44	5834	1	0
0	2017-07-31		ChoRusBot	4	6	214	0	https://ky.wikipedia.org/wiki/Флорида_Университети	2	3538	4	0
0	2005-12-17		Revolucion	31	59	96	1	https://la.wikipedia.org/wiki/Universitas_Floridensis	36	715	1	1
0	2019-08-05		Vijith9946956701	3	14	119	6	https://ml.wikipedia.org/wiki/ഫ്ലോറിഡ_സർവകലാശാല	3	3210	5	9
0	2021-12-23		Fandi89	1	4	37	11	https://ms.wikipedia.org/wiki/Universiti_Florida	0	284	2	14
0	2007-07-16		161.253.37.233	40	67	146	1	https://nl.wikipedia.org/wiki/Universiteit_van_Florida	31	941	2	1
0	2009-10-28		Frokor	15	20	241	2	https://nn.wikipedia.org/wiki/University_of_Florida	19	1588	3	2
0	2007-11-29		Sskljlea	34	73	235	8	https://no.wikipedia.org/wiki/University_of_Florida	39	1580	3	8
0	2017-02-22		Margoz	6	9	171	0	https://pl.wikipedia.org/wiki/Uniwersytet_Florydy	6	1365	3	0
0	2010-11-14		Danish47	9	10	1	0	https://pnb.wikipedia.org/wiki/یونیورسٹی_آف_فلوریڈا	8	0	1	0
0	2007-07-15		161.253.37.233	31	54	158	3	https://pt.wikipedia.org/wiki/Universidade_da_Flórida	36	1040	1	5
0	2008-02-17		161.253.37.233	20	26	69	2	https://ro.wikipedia.org/wiki/Universitatea_Florida	18	537	2	7
0	2009-11-09		Skydrinker	35	67	357	1	https://ru.wikipedia.org/wiki/Флоридский_университет	26	5298	7	1
0	2004-12-12		206.173.157.148	56	103	75	5	https://simple.wikipedia.org/wiki/University_of_Florida	45	443	1	5
0	2013-05-11		XJaM	5	11	111	11	https://sl.wikipedia.org/wiki/Univerza_Floride	7	744	4	13
0	2007-07-16		161.253.37.233	26	40	212	0	https://sv.wikipedia.org/wiki/University_of_Florida	21	1527	2	0
0	2008-04-05		Werklorum	14	19	23	2	https://ta.wikipedia.org/wiki/புளோரிடா_பல்கலைக்கழகம்	18	645	2	2
0	2007-04-03		Manop	22	32	62	3	https://th.wikipedia.org/wiki/มหาวิทยาลัยฟลอริดา	27	2438	3	3
0	2016-08-01		Isko1901	3	7	135	3	https://tl.wikipedia.org/wiki/Unibersidad_ng_Florida	1	992	1	3
0	2008-12-22	Taslak	Edansyr	20	33	165	1	https://tr.wikipedia.org/wiki/Florida_Üniversitesi	13	1489	1	1
0	2014-04-17		Ehlla	9	17	74	10	https://uk.wikipedia.org/wiki/Університет_Флориди	12	1192	2	13
0	2017-02-06		Obaid-bot	9	14	62	3	https://ur.wikipedia.org/wiki/یونیورسٹی_آف_فلوریڈا	13	559	2	3
0	2016-12-22		113.182.50.32	15	16	468	2	https://vi.wikipedia.org/wiki/Đại_học_Florida	1	2886	1	2
0	2007-10-10		Suiseiseki	64	148	148	29	https://zh.wikipedia.org/wiki/佛罗里达大学	41	10155	12	34
0	2020-05-23		Macaopeople	3	3	3	0	https://zh-yue.wikipedia.org/wiki/佛羅里達大學	1	125	1	0
36	2004-03-14	Start	24.206.78.7	215	517	1053	24	https://en.wikipedia.org/wiki/University_of_Texas_Medical_Branch	145	6830	12	24
0	2007-12-31	بذرة	LordAnubisBOT	26	57	128	1	https://ar.wikipedia.org/wiki/جامعة_تكساس_مدرسة_الطب_في_هيوستن	43	1290	4	3
0	2021-11-02		HitomiAkane	2	3	58	1	https://arz.wikipedia.org/wiki/جامعة_تكساس_مدرسة_الطب_فى_هيوستن	2	537	5	3
0	2017-09-02		Maxeeder	3	10	44	4	https://azb.wikipedia.org/wiki/تکزاس_طیب_بیلیم‌یوردو	4	582	3	4
0	2014-06-01		Александър	5	15	124	0	https://bg.wikipedia.org/wiki/Медицински_клон_на_Тексаския_университет	9	1561	0	0
0	2009-09-14		Nsaum75	13	18	66	1	https://es.wikipedia.org/wiki/Centro_Médico_de_la_Universidad_de_Texas	11	398	2	1
0	2008-02-26		زرشک	23	75	148	2	https://fa.wikipedia.org/wiki/شاخه_پزشکی_دانشگاه_تگزاس	47	1534	5	2
0	2009-09-07		Melquíades	12	18	70	0	https://it.wikipedia.org/wiki/University_of_Texas_Medical_Branch	14	449	2	0
0	2018-02-23		Obaid-bot	6	10	64	1	https://ur.wikipedia.org/wiki/یونیورسٹی_آف_ٹیکساس_میڈیکل_برانچ	9	623	2	1
290	2001-09-24	B	165.230.240.xxx	1841	4758	7681	308	https://en.wikipedia.org/wiki/Dartmouth_College	1132	50525	27	373
0	2007-08-15	???	140.247.238.30	48	207	423	9	https://ar.wikipedia.org/wiki/كلية_دارتموث	72	4627	12	11
0	2016-12-28		Raafat	7	26	190	3	https://arz.wikipedia.org/wiki/كلية_دارتموث	11	2008	2	5
0	2018-02-24		Tradubot	8	29	686	0	https://ast.wikipedia.org/wiki/Dartmouth_College	28	4746	5	0
0	2015-03-26		Cekli829	5	7	1511	3	https://az.wikipedia.org/wiki/Dartmut_Kolleci	3	14309	10	3
0	2017-09-02		Maxeeder	2	8	42	0	https://azb.wikipedia.org/wiki/دارتموث_کالجی	5	580	3	0
0	2011-03-06		Alexd	19	47	126	8	https://bg.wikipedia.org/wiki/Колеж_„Дартмут“	28	1625	4	9
0	2007-12-17		Eliot92bdn	40	73	476	25	https://ca.wikipedia.org/wiki/Universitat_de_Dartmouth	55	3124	7	34
0	2007-01-05		Thelvyn	46	66	76	0	https://cs.wikipedia.org/wiki/Dartmouth_College	59	564	2	0
0	2020-01-17		Dipsacus fullonum	3	4	204	15	https://da.wikipedia.org/wiki/Dartmouth_College	2	1502	1	15
0	2005-08-30		Breimelche	165	258	549	14	https://de.wikipedia.org/wiki/Dartmouth_College	109	4300	15	16
0	2021-05-01		Dadatyttyt	2	6	148	3	https://el.wikipedia.org/wiki/Κολλέγιο_Ντάρτμουθ	2	1817	2	3
0	2013-05-10		Marinna	28	41	767	0	https://es.wikipedia.org/wiki/Dartmouth_College	12	5025	4	0
0	2011-05-13		90.190.45.158	14	21	194	0	https://et.wikipedia.org/wiki/Dartmouth_College	10	1653	2	0
0	2021-09-18		Marklar2007	1	1	43	0	https://eu.wikipedia.org/wiki/Dartmouth_College	0	374	1	0
0	2007-08-06		زرشک	44	95	118	3	https://fa.wikipedia.org/wiki/کالج_دارتموث	61	1167	5	3
0	2006-05-16		Appollo	42	55	114	1	https://fi.wikipedia.org/wiki/Dartmouth_College	45	1016	3	1
0	2005-06-07	BA	Urban	152	328	3412	28	https://fr.wikipedia.org/wiki/Dartmouth_College	202	23378	24	47
0	2012-05-16		Sectori	8	11	23	0	https://gd.wikipedia.org/wiki/Colaiste_Dartmouth	7	132	2	0
0	2006-07-22		Matan 2006	66	125	214	0	https://he.wikipedia.org/wiki/דארטמות'_קולג'	86	2427	3	0
0	2019-10-22		UrielAcosta	2	2	38	1	https://ia.wikipedia.org/wiki/Dartmouth_College	0	225	1	1
0	2008-11-11		125.160.50.144	25	41	135	6	https://id.wikipedia.org/wiki/Perguruan_Tinggi_Dartmouth	34	1011	2	7
0	2007-03-21		Cessator	20	33	100	0	https://is.wikipedia.org/wiki/Dartmouth-háskóli	29	784	0	0
0	2010-02-24		AnjaManix	71	170	5955	185	https://it.wikipedia.org/wiki/Dartmouth_College	86	39119	27	239
0	2005-06-08		61.214.129.244	112	159	125	26	https://ja.wikipedia.org/wiki/ダートマス大学	70	18896	37	29
0	2006-03-20		Alsandro	31	49	96	9	https://ka.wikipedia.org/wiki/დართმუზის_კოლეჯი	40	2173	2	18
0	2011-12-05		Rauank	3	5	2	0	https://kk.wikipedia.org/wiki/Дартмут_университеті	2	27	1	0
0	2015-01-07		Vandy~kmwiki	2	2	86	0	https://km.wikipedia.org/wiki/មហាវិទ្យាល័យដាតម៉ាថ	1	3555	0	0
0	2006-11-10		Sangil	77	227	761	15	https://ko.wikipedia.org/wiki/다트머스_대학교	70	8163	9	15
0	2010-06-14		Iuventius	12	27	54	2	https://la.wikipedia.org/wiki/Collegium_Dartmuthense	13	397	1	2
0	2008-08-18		Treisijs	20	28	42	3	https://lv.wikipedia.org/wiki/Dartmutas_koledža	26	357	1	3
0	2017-09-04		ShajiA	4	11	56	13	https://ml.wikipedia.org/wiki/ഡാർട്‌മത്_കോളേജ്	6	1571	1	16
0	2019-07-15		Fandi89	1	3	389	23	https://ms.wikipedia.org/wiki/Kolej_Dartmouth	0	2938	2	27
0	2020-05-18		Imthihaaung	4	8	41	0	https://my.wikipedia.org/wiki/ဒတ်မောက်ကောလိပ်	3	1771	0	0
0	2006-03-15		128.97.179.79	58	78	395	3	https://nl.wikipedia.org/wiki/Dartmouth_College	51	2721	4	3
0	2008-01-09		Bjoertvedt	32	61	98	6	https://no.wikipedia.org/wiki/Dartmouth_College	35	646	2	6
0	2018-05-30		Jagmit Singh Brar	2	14	614	15	https://pa.wikipedia.org/wiki/ਡਾਰਟਮਾਊਥ_ਕਾਲਜ	2	9079	2	15
0	2006-06-26		Balcer~plwiki	53	72	81	1	https://pl.wikipedia.org/wiki/Dartmouth_College	54	645	2	2
0	2018-08-24		Abbas dhothar	1	3	619	15	https://pnb.wikipedia.org/wiki/ڈارٹماؤتھ_کالج	0	6133	2	15
0	2006-01-03		Joseolgon	72	108	539	5	https://pt.wikipedia.org/wiki/Dartmouth_College	55	3646	2	5
0	2004-12-02		Ornil	82	141	949	22	https://ru.wikipedia.org/wiki/Дартмутский_колледж	70	13998	9	31
0	2009-07-01		Iwanaable	20	31	206	16	https://sh.wikipedia.org/wiki/Dartmouth_koledž	22	1478	3	18
0	2008-12-27		Only	30	40	267	18	https://simple.wikipedia.org/wiki/Dartmouth_College	26	1823	1	20
0	2016-03-09		Theoden sA	2	7	110	4	https://sq.wikipedia.org/wiki/Kolegji_Dartmouth	1	817	2	4
0	2018-12-24		Dcirovic	9	24	467	35	https://sr.wikipedia.org/wiki/Koledž_Dartmut	9	3593	4	38
0	2005-08-19		1700-talet	54	79	98	8	https://sv.wikipedia.org/wiki/Dartmouth_College	58	669	3	9
0	2021-08-26		Rsmn	2	6	152	13	https://ta.wikipedia.org/wiki/டார்ட்மத்_கல்லூரி	0	3986	1	15
0	2006-04-17		Manop	33	57	30	2	https://th.wikipedia.org/wiki/วิทยาลัยดาร์ตมัธ	48	1367	3	2
0	2016-11-23		Isko1901	3	7	204	0	https://tl.wikipedia.org/wiki/Kolehiyong_Dartmouth	2	1564	0	0
0	2021-05-14	Başlangıç	Drgulcu	5	7	192	2	https://tr.wikipedia.org/wiki/Dartmouth_Koleji	2	1563	4	2
0	2007-07-29		Joylife	24	37	369	0	https://tt.wikipedia.org/wiki/Dartmut_kollecı	29	3147	7	0
0	2013-11-21		Vittalio	21	43	350	10	https://uk.wikipedia.org/wiki/Дартмутський_коледж	22	4839	6	14
0	2009-10-11		Tran Quoc123	46	113	7241	143	https://vi.wikipedia.org/wiki/Đại_học_Dartmouth	66	45058	24	189
0	2012-10-09		JinJian	5	5	23	0	https://war.wikipedia.org/wiki/Kolehiyo_Dartmouth	3	157	0	0
0	2005-12-10		Songxbnu	82	166	30	28	https://zh.wikipedia.org/wiki/达特茅斯学院	73	4544	6	39
0	2020-05-23		Macaopeople	1	2	2	0	https://zh-yue.wikipedia.org/wiki/達茅夫學院	1	104	1	0
82	2004-05-10	B	219.65.193.90	493	1129	2230	55	https://en.wikipedia.org/wiki/University_of_Hawaiʻi_at_Mānoa	288	14500	24	89
0	2020-11-02		Aliwal2012	1	2	103	0	https://af.wikipedia.org/wiki/Universiteit_van_Hawaii	0	665	1	0
0	2010-07-13	???	(Sami AL-ABDGDR(SGP2010	20	43	491	5	https://ar.wikipedia.org/wiki/جامعة_هاواي_في_مانوا	34	5508	5	6
0	2021-11-01		HitomiAkane	2	3	41	2	https://arz.wikipedia.org/wiki/جامعة_هاواى_فى_مانوا	2	394	4	3
0	2017-09-02		Maxeeder	3	8	82	0	https://azb.wikipedia.org/wiki/هاوایی_در_مانوا_بیلیم‌یوردو	5	1033	3	0
0	2006-08-30		84.175.85.189	71	113	243	5	https://de.wikipedia.org/wiki/University_of_Hawaiʻi_at_Mānoa	55	1937	8	8
0	2016-12-06		LumaP15	6	6	87	2	https://es.wikipedia.org/wiki/Universidad_de_Hawái_en_Mānoa	3	534	1	2
0	2007-09-18		زرشک	23	46	47	0	https://fa.wikipedia.org/wiki/دانشگاه_هاوایی_در_مانوا	33	521	3	0
0	2008-10-24	ébauche	SK10	30	39	103	0	https://fr.wikipedia.org/wiki/Université_d'Hawaï_à_Mānoa	23	767	3	0
0	2020-09-18		RK2017	6	12	118	0	https://he.wikipedia.org/wiki/אוניברסיטת_הוואי_במנואה	7	1371	2	0
0	2015-10-18		Bird song	34	52	37	1	https://ja.wikipedia.org/wiki/ハワイ大学マノア校	17	2463	9	1
0	2013-08-02		Bigsmile20	13	20	222	2	https://ko.wikipedia.org/wiki/하와이_대학교_마노아	10	2215	7	2
0	2013-05-04		Hobbema	5	7	158	0	https://nl.wikipedia.org/wiki/Universiteit_van_Hawaï_in_Manoa	3	1139	1	0
0	2021-04-09		Abbas dhothar	1	1	37	1	https://pnb.wikipedia.org/wiki/یونیورسٹی_آف_ہوائی_ایٹ_مینوا	0	409	2	1
0	2021-05-13		Fabiojrsouza	1	1	178	4	https://pt.wikipedia.org/wiki/Universidade_do_Havaí_em_Manoa	0	1150	2	4
0	2011-04-28		Morihei Tsunemori	23	36	46	3	https://ru.wikipedia.org/wiki/Гавайский_университет_в_Маноа	14	530	2	3
0	2016-08-01		Isko1901	4	10	121	3	https://tl.wikipedia.org/wiki/Unibersidad_ng_Hawaii,_Manoa	2	835	2	3
0	2016-02-12		Vittalio	9	17	43	5	https://uk.wikipedia.org/wiki/Гавайський_університет_в_Маноа	5	475	3	5
0	2018-02-18		Obaid-bot	6	8	65	1	https://ur.wikipedia.org/wiki/یونیورسٹی_آف_ہوائی_ایٹ_مینوا	7	624	2	1
0	2009-05-29		Tianyamm2	23	39	4	13	https://zh.wikipedia.org/wiki/夏威夷大学马诺阿分校	24	490	2	13
51	2004-01-29	B	68.90.246.178	435	1041	2557	40	https://en.wikipedia.org/wiki/Baylor_College_of_Medicine	236	16410	24	43
0	2007-12-31	بذرة	LordAnubisBOT	18	34	54	5	https://ar.wikipedia.org/wiki/كلية_بايلور_للطب	25	556	3	7
0	2021-11-02		HitomiAkane	2	2	36	2	https://arz.wikipedia.org/wiki/كلية_بايلور_للطب	1	326	4	4
0	2017-09-02		Maxeeder	3	9	43	0	https://azb.wikipedia.org/wiki/بیلور_طیب_کالجی	5	554	3	0
0	2021-01-03		Bogert	8	18	481	5	https://de.wikipedia.org/wiki/Baylor_College_of_Medicine	3	3982	4	7
0	2013-03-07		Gilibertus	29	42	2409	35	https://es.wikipedia.org/wiki/Escuela_de_Medicina_de_Baylor	29	15648	11	36
0	2007-07-28		زرشک	25	73	64	2	https://fa.wikipedia.org/wiki/کالج_پزشکی_بیلور	41	663	3	2
0	2010-09-16	ébauche	Freewol	12	16	101	1	https://fr.wikipedia.org/wiki/Baylor_College_of_Medicine	8	694	3	1
0	2011-07-30		Midnightabroad	19	68	65	0	https://ja.wikipedia.org/wiki/ベイラー医科大学	26	6908	8	0
0	2020-06-04		Francsolina	3	8	61	1	https://sl.wikipedia.org/wiki/Baylorjev_medicinski_kolidž	5	397	1	1
0	2007-06-17		Jalos	17	27	7	0	https://zh.wikipedia.org/wiki/貝勒醫學院	19	981	1	0
164	2001-08-07	C	MichaelTinkler	1391	2908	8173	160	https://en.wikipedia.org/wiki/Rice_University	589	51574	29	180
0	2009-11-18	???	Mcschumann	41	159	2068	9	https://ar.wikipedia.org/wiki/جامعة_رايس	61	21293	22	9
0	2014-10-15		Acategory	9	23	953	3	https://az.wikipedia.org/wiki/Rays_Universiteti	6	8367	15	3
