grid_id	(No column name)
grid.469740.8	3
grid.490105.9	2
grid.498585.d	1
grid.445770.5	5
grid.460423.7	1
grid.26140.31	9
grid.442900.b	52
grid.465010.6	91
grid.414676.6	356
grid.509293.4	23
grid.491417.e	3
grid.488180.d	119
grid.494129.3	21
grid.411747.0	1063
grid.281044.b	1435
grid.410375.4	241
grid.412551.6	1084
grid.484327.e	3
grid.490993.e	3
grid.494767.f	2
grid.501826.8	1
grid.511481.8	1
grid.471560.1	1
grid.444479.e	169
grid.459625.9	18
grid.420905.a	33
grid.472550.1	2
grid.435267.1	9
grid.455529.a	3
grid.445153.2	197
grid.412458.e	720
grid.410735.4	115
grid.432325.1	9
grid.480803.7	1
grid.440881.1	812
grid.441811.9	104
grid.248753.f	732
grid.414385.f	77
grid.411177.5	3097
grid.470073.7	477
grid.458942.6	5
grid.420788.1	5
grid.494440.9	6
grid.494430.e	4
grid.502626.5	1
grid.430166.6	1
grid.2875.8	7
grid.439996.8	3
grid.496060.d	12
grid.424327.4	14
grid.511003.6	11
grid.512380.d	16
grid.439602.a	16
grid.441309.b	23
grid.511655.3	26
grid.465029.c	15
grid.431228.e	61
grid.507041.7	15
grid.434314.5	54
grid.416890.2	484
grid.415090.9	445
grid.23618.3e	1459
grid.280337.d	82
grid.418567.9	147
grid.508597.6	1
grid.476805.8	4
grid.492384.0	1
grid.481105.9	2
grid.481317.8	1
grid.462369.c	2
grid.423882.7	8
grid.443136.7	14
grid.444736.6	23
grid.430128.c	3
grid.450536.1	2
grid.442290.9	16
grid.424811.a	1
grid.465112.5	27
grid.511904.8	53
grid.509232.f	7
grid.496586.0	25
grid.428488.a	7
grid.419130.e	197
grid.417347.2	30
grid.411120.7	908
grid.488395.b	17
grid.470219.9	897
grid.77611.36	1064
grid.416701.5	19
grid.424077.2	6
grid.435914.e	1
grid.488006.2	2
grid.483064.d	2
grid.510739.9	21
grid.452500.6	25
grid.424137.7	6
grid.476490.8	10
grid.432997.2	4
grid.477671.4	3
grid.484083.3	46
grid.441600.7	76
grid.435422.6	60
grid.464223.5	5
grid.483007.8	28
grid.503230.7	114
grid.463053.7	1141
grid.483037.b	518
grid.410721.1	3557
grid.442637.0	40
grid.454570.7	13
grid.264762.3	48
grid.1029.a	8565
grid.263717.6	305
grid.414766.6	130
grid.440670.1	415
grid.413083.d	1049
grid.410533.0	955
grid.503928.5	13
grid.431457.0	7
grid.458412.e	1
grid.431159.b	3
grid.510533.1	2
grid.436435.3	1
grid.411287.9	1203
grid.412553.4	7100
grid.418873.1	419
grid.504130.3	4
grid.498095.9	3
grid.509214.b	5
grid.267362.4	1256
grid.418295.3	20
grid.506979.4	63
grid.415677.6	309
grid.416720.6	108
grid.477482.a	56
grid.426400.4	9
grid.465649.c	3
grid.431613.2	4
grid.482106.9	21
grid.503083.d	11
grid.431970.8	3
grid.444642.4	14
grid.487102.8	5
grid.491723.a	4
grid.430656.2	81
grid.441703.5	32
grid.494332.b	2
grid.431188.7	1
grid.438598.b	4
grid.464785.c	45
grid.468262.c	105
grid.444559.d	188
grid.420377.5	843
grid.411114.0	1225
grid.464495.e	933
grid.419726.f	192
grid.474406.5	3
grid.438584.6	1
grid.503273.0	1
grid.467456.2	1
grid.457218.d	3
grid.441475.7	3
grid.464202.6	2
grid.461105.7	2
grid.509231.c	1
grid.461409.e	1
grid.508237.b	21
grid.416127.7	36
grid.469370.f	14
grid.459911.1	8
grid.457329.e	1
grid.444979.3	4
grid.13796.3a	10
grid.292520.e	50
grid.433544.1	111
grid.444616.5	68
grid.478008.3	7
grid.459488.c	109
grid.423554.1	27
grid.415256.1	2
grid.491026.8	41
grid.424955.b	36
grid.464291.c	24
grid.413983.4	63
grid.422612.1	33
grid.448878.f	5024
grid.462844.8	15141
grid.452503.5	80
grid.241114.3	414
grid.491186.3	4
grid.414446.7	310
grid.441784.a	71
grid.476514.5	8
grid.477078.b	54
grid.419181.4	189
grid.476647.0	6
grid.480156.e	1
grid.451264.0	1
grid.450220.1	2
grid.438144.e	4
grid.460965.8	3
grid.474941.b	1
grid.488975.f	15
grid.472851.d	4
grid.503112.4	161
grid.413036.3	1903
grid.77269.3d	1135
grid.424920.9	166
grid.415061.7	19
grid.460032.3	34
grid.418148.0	138
grid.413532.2	1412
grid.412584.e	2608
grid.413756.2	1211
grid.444468.e	154
grid.476348.a	73
grid.467716.5	5
grid.503879.0	2
grid.447969.1	1
grid.470712.7	1
grid.430554.3	26
grid.509706.d	30
grid.459534.a	2
grid.487345.9	1
grid.431219.c	5
grid.465917.8	1
grid.417276.1	736
grid.425326.4	95
grid.412220.7	3677
grid.442494.b	155
grid.415167.0	53
grid.415137.5	60
grid.497470.9	1
grid.459963.4	1
grid.428639.2	35
grid.429078.0	13
grid.488220.4	38
grid.442696.b	13
grid.493880.e	10
grid.434964.8	253
grid.445258.a	45
grid.460470.1	7
grid.509326.b	4
grid.453010.3	3
grid.507777.5	6
grid.500179.a	6
grid.420188.7	4
grid.484507.a	1
grid.485545.d	2
grid.418613.9	195
grid.512586.d	19
grid.418968.a	733
grid.411296.9	1883
grid.416353.6	1525
grid.429699.9	375
grid.481981.d	1
grid.457149.a	1
grid.444811.c	8
grid.489906.a	4
grid.467510.1	4
grid.504718.f	2
grid.445108.c	1
grid.439145.e	2
grid.419328.5	65
grid.466836.9	79
grid.430349.9	22
grid.468991.b	10
grid.421375.6	8
grid.490346.c	7
grid.440826.c	230
grid.506640.1	9
grid.443260.7	108
grid.425750.1	62
grid.260053.2	62
grid.420204.0	136
grid.509677.a	155
grid.495248.6	139
grid.419212.d	251
grid.444372.2	240
grid.411654.3	1767
grid.412832.e	2191
grid.437492.f	2
grid.470691.d	1
grid.429241.8	10
grid.500317.0	2
grid.422506.7	3
grid.474286.b	4
grid.509949.8	3
grid.482407.d	1
grid.451198.0	8
grid.509788.b	36
grid.423700.2	24
grid.468749.0	19
grid.444311.7	10
grid.507358.c	9
grid.414902.a	1048
grid.435289.1	29
grid.506724.2	28
grid.484950.4	1
grid.410939.6	4
grid.451044.0	7
grid.423738.9	17
grid.459453.a	123
grid.252000.5	144
grid.464235.2	19
grid.448567.c	4
grid.495682.4	8
grid.445194.9	12
grid.433747.0	2
grid.427752.1	3
grid.461669.a	2
grid.492923.7	3
grid.433069.b	17
grid.432183.f	2
grid.23391.3a	1
grid.501619.a	2
grid.455218.f	1
grid.413841.b	94
grid.482800.6	162
grid.427559.8	320
grid.454210.6	370
grid.411578.e	1118
grid.442784.9	300
grid.471381.8	1
grid.464075.4	9
grid.444254.7	5
grid.259235.a	1
grid.475599.3	3
grid.475702.3	1
grid.499480.8	1
grid.414322.2	9
grid.420915.b	7
grid.490720.8	22
grid.475758.c	92
grid.413140.3	34
grid.441997.6	27
grid.414406.3	43
grid.47187.3d	207
grid.492702.a	26
grid.507471.0	87
grid.464130.4	64
grid.456556.1	38
grid.505459.8	1
grid.497353.f	2
grid.498163.1	5
grid.482039.4	1
grid.441586.a	1
grid.509753.d	2
grid.425008.b	1
grid.22898.39	100
grid.419763.e	10
grid.488313.5	2
grid.487423.e	11
grid.433024.2	2
grid.445082.f	1
grid.455222.6	28
grid.419979.b	242
grid.424669.b	2015
grid.441535.2	526
grid.429126.a	3722
grid.464410.3	420
grid.492780.0	8
grid.428722.9	2
grid.439241.9	4
grid.505205.7	1
grid.417465.5	15
grid.503157.5	8
grid.507138.8	2
grid.470135.4	10
grid.504488.5	7
grid.480865.7	16
grid.417363.4	58
grid.444993.7	35
grid.497779.3	2
grid.494966.0	6
grid.417652.3	10
grid.460444.6	4
grid.463734.1	454
grid.459847.3	301
grid.264500.5	621
grid.506069.c	89
grid.499295.a	890
grid.413144.7	258
grid.468385.4	10
grid.419460.e	3
grid.413666.0	6
grid.480005.9	2
grid.441017.7	1
grid.508401.8	1
grid.459373.f	59
grid.494606.9	25
grid.509435.e	19
grid.423895.1	20
grid.415352.4	63
grid.455536.4	2
grid.504246.1	201
grid.469273.d	419
grid.462957.b	121
grid.415271.4	124
grid.420328.f	602
grid.425054.2	466
grid.506961.d	4
grid.499848.0	2
grid.496982.8	5
grid.462813.a	3
grid.473162.5	1
grid.438733.8	1
grid.488788.3	1
grid.468190.2	4
grid.451164.3	9
grid.422916.a	2
grid.492167.f	2
grid.467708.a	4
grid.420864.c	47
grid.454604.7	19
grid.494357.8	6
grid.437167.0	4
grid.497098.b	1
grid.422730.0	12
grid.46078.3d	17631
grid.443071.5	70
grid.414326.6	430
grid.415953.f	335
grid.461672.0	44
grid.467186.a	26
grid.422589.0	12
grid.415989.8	687
grid.453886.4	6
grid.476474.2	295
grid.414257.1	619
grid.438526.e	18163
grid.504401.4	2
grid.485012.a	2
grid.428919.f	165
grid.511311.6	45
grid.512543.4	36
grid.463933.8	31
grid.466353.1	18
grid.495629.5	11
grid.413263.1	243
grid.432313.4	1
grid.491811.4	8
grid.446747.2	1
grid.420581.a	1
grid.449372.f	34
grid.452891.3	101
grid.440329.8	13
grid.511114.1	24
grid.444719.b	37
grid.461600.5	7
grid.419495.4	626
grid.426415.0	215
grid.512702.3	74
grid.442165.0	122
grid.449597.2	44
grid.450437.1	30
grid.250221.6	250
grid.503287.b	199
grid.424534.0	11
grid.415018.9	150
grid.473284.e	256
grid.444917.b	155
grid.467145.5	3
grid.502791.8	3
grid.500441.4	1
grid.455347.4	3
grid.462849.5	2
grid.443826.f	1
grid.425639.f	28
grid.494892.a	14
grid.431908.7	14
grid.442799.5	2
grid.421459.f	5
grid.510851.8	1
grid.453276.1	7
grid.492349.1	18
grid.510921.e	2
grid.257324.5	28
grid.483326.8	4
grid.438028.5	5
grid.442919.3	294
grid.463793.c	257
grid.482863.3	110
grid.460443.1	60
grid.510480.8	36
grid.417250.5	197
grid.452406.1	1
grid.508779.4	1
grid.471370.6	1
grid.454439.b	1
grid.506853.d	1
grid.453082.8	3
grid.448689.f	12
grid.495643.9	19
grid.487379.6	21
grid.496000.b	10
grid.470193.8	1974
grid.410849.0	3084
grid.412462.7	3627
grid.495115.d	37
grid.439530.8	29
grid.511257.5	34
grid.501000.4	3
grid.486952.4	1
grid.435257.2	5
grid.487531.c	3
grid.496574.d	1
grid.449911.0	13
grid.496571.8	7
grid.449090.0	7
grid.421724.6	1
grid.459511.d	10
grid.496836.6	7
grid.449394.7	145
grid.420284.8	7
grid.249225.a	70
grid.451001.1	4
grid.502362.0	36
grid.431690.9	43
grid.460782.f	3042
grid.414684.b	9
grid.477712.0	6
grid.10267.32	7214
grid.474238.e	22
grid.502276.4	52
grid.479536.a	13
grid.414115.4	17
grid.484532.c	6
grid.492823.6	2
grid.471776.4	4
grid.436914.d	3
grid.425771.2	52
grid.459652.9	189
grid.494876.0	28
grid.503375.7	43
grid.418026.9	62
grid.500165.7	1
grid.445648.f	57
grid.422987.2	23
grid.461944.a	220
grid.6963.a	3995
grid.448836.5	15
grid.496763.9	101
grid.474864.d	1
grid.476139.e	4
grid.499596.e	1
grid.462356.0	2
grid.441912.b	1
grid.426063.5	2
grid.436961.f	1
grid.473732.6	44
grid.445759.e	12
grid.420653.6	5
grid.508042.b	15
grid.486152.c	35
grid.485555.c	4
grid.495311.b	98
grid.441851.d	334
grid.416220.3	25
grid.466999.d	8
grid.454534.7	43
grid.431959.3	3
grid.442511.7	571
grid.418917.2	388
grid.505833.8	69
grid.445457.3	20
grid.429222.d	3080
grid.471610.5	129
grid.473223.3	4
grid.488573.5	2
grid.476148.8	3
grid.16719.38	14
grid.454645.2	3
grid.417135.5	3
grid.462513.7	2
grid.436597.a	1
grid.472136.5	112
grid.477950.8	139
grid.413992.4	231
grid.442467.7	89
grid.496559.2	60
grid.432682.9	11
grid.5887.2	281
grid.442100.3	13
grid.449495.1	253
grid.415920.b	25
grid.4551.5	5820
grid.440476.5	93
grid.462245.3	12
grid.442552.0	7
grid.507262.4	1
grid.416558.b	32
grid.422209.f	2
grid.470099.3	72
grid.437804.c	5
grid.443299.1	6
grid.465647.2	2
grid.9499.d	5113
grid.216417.7	29233
grid.465452.4	63
grid.452813.9	233
grid.499165.6	3
grid.512801.f	24
grid.416695.9	506
grid.512865.d	76
grid.429392.7	251
grid.421284.9	13
grid.419164.f	371
grid.492455.b	12
grid.497001.b	2
grid.508729.1	7
grid.437496.b	15
grid.503714.4	2
grid.490304.a	2
grid.512136.2	15
grid.506469.8	1
grid.418732.b	235
grid.418114.9	35
grid.413602.2	19
grid.424509.e	180
grid.488615.6	75
grid.509783.0	3
grid.494654.e	232
grid.422822.c	26
grid.506467.6	120
grid.444293.c	64
grid.413041.3	275
grid.439468.4	62
grid.425899.b	2
grid.475585.e	2
grid.449756.d	6
grid.463023.0	4
grid.508149.1	9
grid.492285.0	9
grid.473532.4	10
grid.496926.6	7
grid.451278.d	2
grid.492286.3	1
grid.443214.4	16
grid.480174.e	2
grid.490570.f	5
grid.416326.4	30
grid.435222.0	18
grid.504511.4	7
grid.443129.9	21
grid.503311.5	37
grid.462528.f	6
grid.511853.b	8
grid.471292.b	32
grid.418686.5	150
grid.419373.b	421
grid.265727.3	1915
grid.9026.d	10871
grid.456113.4	9
grid.488179.b	2
grid.494041.c	2
grid.464735.7	1
grid.464191.f	4
grid.462275.0	3
grid.449733.e	4
grid.467020.7	6
grid.421039.d	7
grid.506163.7	2
grid.511416.6	4
grid.444686.c	37
grid.509889.5	3
grid.440332.2	1
grid.449356.9	7
grid.492353.a	2
grid.428477.a	33
grid.509238.5	14
grid.421990.7	51
grid.494827.4	19
grid.439253.a	7
grid.495864.2	16
grid.464625.7	145
grid.444446.2	135
grid.440905.c	151
grid.464615.4	66
grid.435524.1	6
grid.510383.c	167
grid.464401.3	386
grid.414273.7	237
grid.477407.7	464
grid.410356.5	12437
grid.416591.e	72
grid.464363.0	257
grid.425692.e	3
grid.463002.3	2
grid.498200.7	2
grid.486751.9	2
grid.500156.7	1
grid.483348.0	1
grid.421982.4	55
grid.459338.0	42
grid.511970.b	1
grid.460905.e	11
grid.447810.e	6
grid.464220.6	5
grid.5507.7	183
grid.459480.4	378
grid.415379.d	290
grid.418781.3	566
grid.452921.9	80
grid.268073.8	160
grid.509143.a	1
grid.506740.0	5
grid.478017.d	2
grid.508772.f	6
grid.428116.8	1
grid.410468.f	16
grid.459550.8	40
grid.444225.1	19
grid.490103.f	16
grid.507448.a	3
grid.488479.e	20
grid.240845.f	222
grid.503417.4	34
grid.476674.0	227
grid.488317.1	48
grid.430784.c	9
grid.453954.a	13
grid.416873.f	33
grid.419013.e	115
grid.445330.5	572
grid.463530.7	1637
grid.421847.c	10
grid.425255.1	30
grid.488107.2	2
grid.489369.9	1
grid.431231.6	1
grid.462441.1	22
grid.461009.a	38
grid.414797.8	7
grid.496802.1	12
grid.466184.9	4
grid.508018.4	1
grid.415464.6	866
grid.413642.6	556
grid.467311.6	82
grid.410642.5	29
grid.47716.33	4077
grid.442109.a	617
grid.416236.4	3
grid.468488.e	1
grid.496960.4	1
grid.483257.f	4
grid.429864.5	2
grid.449095.5	46
grid.493943.0	3
grid.502378.b	3
grid.480667.b	3
grid.465576.3	8
grid.484486.2	3
grid.511204.3	49
grid.498682.9	1
grid.513062.3	282
grid.494605.a	25
grid.418204.b	579
grid.25867.3e	956
grid.492077.f	440
grid.459468.2	416
grid.466007.3	13
grid.445022.5	59
grid.413225.3	294
grid.443836.e	179
grid.417687.b	287
grid.38199.3a	1075
grid.265070.6	552
grid.481536.d	4
grid.504382.8	3
grid.423039.f	3
grid.467170.3	50
grid.491977.5	36
grid.458628.5	19
grid.496433.f	5
grid.470580.e	15
grid.439812.5	1
grid.480042.a	3
grid.416324.6	97
grid.464222.4	56
grid.488616.5	3
grid.440401.5	24
grid.481888.5	12
grid.265686.9	854
grid.410899.d	2312
grid.426543.2	1092
grid.463438.e	6
grid.460108.b	128
grid.420267.5	155
grid.511950.9	1
grid.417865.9	36
grid.431794.c	4
grid.493158.2	5
grid.475290.d	3
grid.467160.2	1
grid.495628.4	1
grid.429945.7	21
grid.464770.6	20
grid.452560.0	148
grid.445138.f	37
grid.484346.9	7
grid.448357.9	1
grid.444940.9	846
grid.473602.4	81
grid.419865.7	100
grid.428966.7	217
grid.443649.8	726
grid.475461.5	28
grid.446460.4	7
grid.498588.0	9
grid.507243.7	1
grid.503263.1	1
grid.441310.3	1
grid.472096.e	25
grid.459109.0	3
grid.463964.a	28
grid.438922.6	5
grid.423303.5	4
grid.511895.1	2
grid.459284.6	326
grid.475688.0	14
grid.500626.7	42
grid.453291.8	13
grid.488119.d	6
grid.443431.5	2
grid.414783.d	180
grid.466618.b	367
grid.267230.2	436
grid.434945.b	171
grid.432623.2	21
grid.457331.7	281
grid.464198.6	1
grid.482982.d	5
grid.421442.5	21
grid.433223.7	28
grid.425638.e	4
grid.496542.8	3
grid.467016.2	9
grid.506458.a	19
grid.463441.0	16
grid.467258.a	17
grid.476060.3	26
grid.463451.1	19
grid.488081.d	10
grid.280933.3	159
grid.423385.b	5
grid.440713.5	46
grid.412500.2	570
grid.419217.8	177
grid.470891.3	649
grid.258405.e	210
grid.419158.0	216
grid.466972.8	3
grid.460406.0	4
grid.510786.d	2
grid.481091.5	1
grid.472380.a	2
grid.512762.5	1
grid.498644.3	6
grid.456566.2	8
grid.501091.c	1
grid.447047.4	7
grid.469394.5	7
grid.511047.6	3
grid.495435.a	126
grid.446473.6	8
grid.432024.3	5
grid.508195.0	17
grid.438217.b	12
grid.502058.a	11
grid.418015.9	166
grid.470229.a	104
grid.444510.0	44
grid.440528.f	36
grid.508445.8	24
grid.424387.e	26
grid.424823.b	1473
grid.443819.3	156
grid.464483.9	147
grid.252972.9	79
grid.465300.4	122
grid.440576.4	437
grid.511390.f	2
grid.457638.b	1
grid.417373.5	4
grid.479310.8	1
grid.477096.b	15
grid.437235.4	10
grid.424061.5	2
grid.424846.8	2
grid.431200.4	6
grid.6933.f	30
grid.431612.3	43
grid.493346.f	10
grid.444521.2	38
grid.437064.2	1
grid.476181.d	3
grid.415059.c	37
grid.440747.4	737
grid.444604.6	433
grid.20055.32	262
grid.512202.6	26
grid.476079.b	2
grid.427156.3	1
grid.503195.b	7
grid.491896.b	6
grid.442341.4	1
grid.496504.a	2
grid.445822.d	6
grid.455502.3	3
grid.426576.4	6
grid.454132.5	23
grid.509987.a	1
grid.477676.3	22
grid.168010.e	56620
grid.413260.2	90
grid.505866.8	10
grid.489155.4	12
grid.438185.3	17
grid.422180.d	1
grid.502998.f	439
grid.452885.6	228
grid.411163.0	2968
grid.42752.36	853
grid.16753.36	33676
grid.426852.f	27
grid.492958.b	2
grid.483057.d	2
grid.428875.4	1
grid.426332.2	7
grid.471089.3	14
grid.502441.6	4
grid.449696.0	9
grid.438552.d	4
grid.421504.6	4
grid.448610.f	84
grid.440370.4	196
grid.444208.e	168
grid.421303.7	9
grid.503355.5	185
grid.457262.0	19
grid.416112.1	16
grid.477831.e	67
grid.6324.3	2618
grid.512806.8	204
grid.6341.0	6964
grid.507394.c	90
grid.502868.1	4
grid.497161.c	2
grid.477911.d	5
grid.504771.0	4
grid.419065.f	5
grid.487819.b	1
grid.497610.d	1
grid.509324.9	2
grid.485591.4	3
grid.483868.9	2
grid.484087.7	75
grid.437567.4	11
grid.464691.8	47
grid.494517.a	16
grid.476339.c	7
grid.410489.0	19
grid.473479.a	159
grid.510169.a	22
grid.424590.e	241
grid.454295.b	18
grid.260288.6	493
grid.415246.0	921
grid.493128.5	1
grid.492446.9	1
grid.447321.7	1
grid.425241.4	2
grid.438701.9	1
grid.463003.2	26
grid.453428.c	5
grid.497647.f	14
grid.426144.1	11
grid.445516.7	3
grid.506709.d	1
grid.441956.b	259
grid.487615.9	110
grid.465207.2	40
grid.432338.d	4
grid.423992.7	59
grid.462108.9	12
grid.487190.3	91
grid.419922.5	615
grid.421103.5	49
grid.425598.7	90
grid.451490.d	26
grid.439657.a	146
grid.454938.7	5
grid.464748.d	1
grid.433124.3	188
grid.466965.e	146
grid.502735.6	28
grid.488192.e	109
grid.481790.3	22
grid.467599.0	13
grid.419420.a	691
grid.15401.31	597
grid.431650.5	25
grid.477396.8	239
grid.495345.a	29
grid.441719.e	28
grid.511068.b	3
grid.499514.4	8
grid.448751.b	9
grid.497491.6	5
grid.487368.6	1
grid.449163.d	53
grid.421945.f	35
grid.509756.8	88
grid.421657.3	20
grid.478841.6	17
grid.449788.e	52
grid.452539.c	19
grid.473748.b	142
grid.411736.6	397
grid.416816.c	8
grid.254213.3	370
grid.11762.33	6096
grid.440365.0	5
grid.427654.6	2
grid.471727.0	5
grid.502143.1	12
grid.476914.9	37
grid.410758.f	17
grid.499237.2	5
grid.507503.4	2
grid.506373.4	9
grid.414692.c	1156
grid.469876.2	188
grid.453086.c	7
grid.466338.c	7
grid.449789.f	277
grid.413658.d	177
grid.419813.6	158
grid.413385.8	735
grid.415590.c	159
grid.418939.e	200
grid.414597.a	45
grid.439095.2	11
grid.481708.2	5
grid.505054.1	5
grid.462183.a	7
grid.496969.d	2
grid.468004.e	2
grid.422050.1	152
grid.418508.0	188
grid.502990.7	7
grid.414819.1	63
grid.417860.c	18
grid.457557.1	4
grid.454346.4	79
grid.24349.38	629
grid.419837.0	253
grid.413740.5	369
grid.511183.f	36
grid.512713.3	27
grid.512386.b	4
grid.490562.c	1
grid.444710.2	4
grid.511155.4	1
grid.503202.6	6
grid.477818.5	1
grid.482398.c	1
grid.494217.d	13
grid.491336.a	20
grid.419225.9	1
grid.443920.8	47
grid.496646.f	64
grid.459358.6	82
grid.435516.0	4
grid.464765.2	23
grid.512148.b	7
grid.282852.7	185
grid.462010.1	264
grid.421667.0	10
grid.462506.3	19
grid.427604.3	51
grid.432976.d	10
grid.453460.0	3
grid.493590.2	1
grid.498653.5	9
grid.492139.4	19
grid.460766.5	39
grid.504635.1	2
grid.470898.a	6
grid.446498.3	2
grid.442985.6	137
grid.445667.2	90
grid.462420.6	95
grid.427771.0	71
grid.452817.d	207
grid.499597.f	26
grid.425418.e	6
grid.469436.a	1
grid.445633.3	2
grid.437098.1	1
grid.447678.e	1
grid.463914.d	28
grid.463857.b	43
grid.495957.3	5
grid.508571.e	6
grid.436306.4	19
grid.510250.3	5
grid.254544.6	341
grid.458729.5	2
grid.280561.8	413
grid.411283.d	437
grid.411877.c	862
grid.465280.d	950
grid.414207.4	2
grid.468617.a	1
grid.478601.c	1
grid.466741.6	4
grid.445360.0	4
grid.469333.8	3
grid.506412.4	2
grid.419155.d	2
grid.474208.d	1
grid.488474.3	20
grid.471436.3	90
grid.478035.d	60
grid.432501.1	18
grid.430081.e	4
